# Wavelength (um),Conductivity
2.818285297675508616e+00, 9.786312689699999678e-01
2.818836170253747220e+00, 9.931366735400000145e-01
2.819026907093127310e+00, 9.743040022400000222e-01
2.819055166597984829e+00, 9.637458523399999866e-01
2.819083426669426906e+00, 9.458857238500000264e-01
2.819111687307469527e+00, 9.159241310700000360e-01
2.819139948512130012e+00, 8.768149761700000377e-01
2.819168210283425680e+00, 8.630814467299999793e-01
2.819196472621373406e+00, 8.924530638600000065e-01
2.819224735525990511e+00, 9.245686015999999841e-01
2.819252998997292980e+00, 9.412604395900000531e-01
2.819281263035299467e+00, 9.428519188499999704e-01
2.819309527640025514e+00, 9.246191322200000284e-01
2.819337792811489329e+00, 8.561780168999999496e-01
2.819366058549707343e+00, 6.643636909600000306e-01
2.819394324854696432e+00, 7.207629281099999785e-01
2.819422591726474359e+00, 8.889260090899999689e-01
2.819450859165057555e+00, 9.459515589600000496e-01
2.819479127170463340e+00, 9.678192404200000043e-01
2.819507395742708589e+00, 9.782460017399999819e-01
2.820376931136410192e+00, 9.731878254300000419e-01
2.820405217714679669e+00, 9.549593079699999487e-01
2.820433504860347274e+00, 9.295657442300000461e-01
2.820461792573430326e+00, 9.339584990100000539e-01
2.820490080853945702e+00, 9.563693899799999842e-01
2.820518369701910721e+00, 9.675779813699999510e-01
2.820546659117341814e+00, 9.699134965200000291e-01
2.820574949100256745e+00, 9.663787678399999859e-01
2.820603239650672833e+00, 9.563589458000000265e-01
2.820631530768606510e+00, 9.356762369900000209e-01
2.820659822454075094e+00, 8.948945959599999833e-01
2.820688114707095906e+00, 8.321805633700000149e-01
2.820716407527685377e+00, 8.149333095699999863e-01
2.820744700915861269e+00, 8.676274339799999735e-01
2.820772994871640016e+00, 9.060716670599999745e-01
2.820801289395039380e+00, 9.172105414400000267e-01
2.820829584486075792e+00, 9.151083734999999608e-01
2.820857880144767016e+00, 9.191475557299999544e-01
2.820886176371129483e+00, 9.363836763699999732e-01
2.820914473165180958e+00, 9.548257857199999865e-01
2.820942770526937871e+00, 9.679657128999999971e-01
2.820971068456417097e+00, 9.764226880099999839e-01
2.821395605536967555e+00, 9.890041528299999829e-01
2.821473451196022886e+00, 9.781502511799999855e-01
2.821501759773469065e+00, 9.713696231099999689e-01
2.821530068918975509e+00, 9.655488149199999981e-01
2.821558378632559538e+00, 9.650581701999999540e-01
2.821586688914238028e+00, 9.703340343799999879e-01
2.821614999764028298e+00, 9.771183499000000161e-01
2.821898139511833659e+00, 9.750042663000000331e-01
2.821926456611980605e+00, 9.618176925700000490e-01
2.821954774280444500e+00, 9.532231349999999992e-01
2.821983092517242664e+00, 9.631079905299999577e-01
2.822011411322391528e+00, 9.722116063100000316e-01
2.822039730695909299e+00, 9.798501784099999945e-01
2.822521247022628188e+00, 9.767893080099999681e-01
2.822549576629700407e+00, 9.733405515899999916e-01
2.822577906805466164e+00, 9.740769382199999660e-01
2.822606237549942332e+00, 9.777789015000000195e-01
2.822634568863146676e+00, 9.797596605399999659e-01
2.822662900745095182e+00, 9.795478233500000131e-01
2.823321777373776875e+00, 9.993287006800000150e-01
2.824739758915184584e+00, 9.950172460699999721e-01
2.826159165502799997e+00, 9.993061095399999871e-01
2.827551568609822041e+00, 9.771516970200000429e-01
2.827579999285922963e+00, 9.667699661799999955e-01
2.827608430533763428e+00, 9.538088648800000513e-01
2.827636862353360314e+00, 9.468426300400000217e-01
2.827665294744731828e+00, 9.526220190299999890e-01
2.827693727707893956e+00, 9.617727362600000385e-01
2.827722161242865351e+00, 9.662618669500000479e-01
2.827750595349661555e+00, 9.642357234599999716e-01
2.827779030028301221e+00, 9.541140846900000305e-01
2.827807465278801224e+00, 9.337117180299999708e-01
2.827835901101178884e+00, 9.122890356099999654e-01
2.827864337495451075e+00, 9.177394871799999798e-01
2.827892774461635117e+00, 9.399341986500000523e-01
2.827921211999748774e+00, 9.577050199800000163e-01
2.827949650109808477e+00, 9.709543445999999634e-01
2.828013637948712411e+00, 9.868360736700000357e-01
2.829436337461710860e+00, 9.988086883000000249e-01
2.830860469140841218e+00, 9.996146691299999665e-01
2.831729893654440389e+00, 9.799346043500000158e-01
2.831758408418115547e+00, 9.752835938199999610e-01
2.831786923756068219e+00, 9.780964252799999592e-01
2.832200460701587375e+00, 9.749853998799999921e-01
2.832228984943066408e+00, 9.637451915300000449e-01
2.832257509759109837e+00, 9.571916778400000325e-01
2.832286035149734538e+00, 9.636989516399999678e-01
2.832314561114958718e+00, 9.750236431400000070e-01
2.832507126410898302e+00, 9.962645952799999982e-01
2.833456071094450301e+00, 9.774975148500000266e-01
2.833484620633187845e+00, 9.701372355799999792e-01
2.833513170747254506e+00, 9.609996349599999599e-01
2.833541721436666716e+00, 9.473106899200000042e-01
2.833570272701442683e+00, 9.247395481600000355e-01
2.833598824541600170e+00, 8.948508914399999625e-01
2.833627376957155164e+00, 8.781768630499999784e-01
2.833655929948126317e+00, 8.952576451199999452e-01
2.833684483514530505e+00, 9.261809122099999847e-01
2.833713037656385492e+00, 9.503304402300000175e-01
2.833741592373707707e+00, 9.656589887800000049e-01
2.833770147666515360e+00, 9.750696741000000056e-01
2.834284241364879886e+00, 9.848382209299999523e-01
2.834312807595214867e+00, 9.798083727899999928e-01
2.834341374401383007e+00, 9.736158383199999822e-01
2.834369941783401625e+00, 9.690370480000000120e-01
2.834398509741289374e+00, 9.693650634399999522e-01
2.834427078275061795e+00, 9.728160769600000535e-01
2.834455647384737986e+00, 9.753051991000000198e-01
2.834484217070334378e+00, 9.765955847799999701e-01
2.834512787331868733e+00, 9.799334217699999794e-01
2.834834242465147369e+00, 9.710692423100000248e-01
2.834862819783334320e+00, 9.566186115000000489e-01
2.834891397677689273e+00, 9.564186632100000196e-01
2.834919976148230436e+00, 9.699225987999999798e-01
2.834948555194975572e+00, 9.790614863200000073e-01
2.835098604644416653e+00, 9.761838358400000137e-01
2.835127187292828310e+00, 9.692271397499999663e-01
2.835155770517570062e+00, 9.584958210899999775e-01
2.835184354318659228e+00, 9.425621035700000316e-01
2.835212938696113127e+00, 9.223674496899999520e-01
2.835241523649948636e+00, 9.056780091499999630e-01
2.835270109180184406e+00, 9.065601895499999507e-01
2.835298695286837312e+00, 9.253512716499999735e-01
2.835327281969924229e+00, 9.462850255700000490e-01
2.835355869229463366e+00, 9.618122903600000440e-01
2.835384457065471597e+00, 9.722082826600000338e-01
2.835413045477966687e+00, 9.791108069499999678e-01
2.836328179167220576e+00, 9.600469835599999557e-01
2.836356786613567049e+00, 8.834762858700000443e-01
2.836385394636993240e+00, 8.383372570699999526e-01
2.836414003237516912e+00, 9.437315364299999620e-01
2.836442612415155828e+00, 9.765729297499999850e-01
2.836549901971530119e+00, 9.950878165600000047e-01
2.837007761953941554e+00, 9.740600384099999953e-01
2.837036383110658200e+00, 9.770800767599999714e-01
2.837551662700143140e+00, 9.702915848399999987e-01
2.837580294832254157e+00, 9.396976614700000008e-01
2.837608927542192294e+00, 8.988372095200000134e-01
2.837637560829975314e+00, 9.272698013200000311e-01
2.837666194695620536e+00, 9.564038313199999530e-01
2.837694829139145281e+00, 9.582253544100000076e-01
2.837723464160566866e+00, 9.573044007600000072e-01
2.837752099759903945e+00, 9.745155262000000373e-01
2.838274800982867330e+00, 9.751370214800000324e-01
2.838303447710472049e+00, 9.638120264699999717e-01
2.838332095016345757e+00, 9.456236515200000525e-01
2.838360742900506217e+00, 9.229856700999999886e-01
2.838389391362970748e+00, 9.145461145900000144e-01
2.838418040403757114e+00, 9.307787344100000304e-01
2.838446690022882191e+00, 9.511231904900000478e-01
2.838475340220364185e+00, 9.643383237000000552e-01
2.838503990996219972e+00, 9.712565553999999990e-01
2.838532642350467317e+00, 9.739350707299999632e-01
2.838561294283124425e+00, 9.734011107000000163e-01
2.838589946794208174e+00, 9.698264335999999819e-01
2.838618599883735882e+00, 9.627818168099999685e-01
2.838647253551725314e+00, 9.520937844700000374e-01
2.838675907798194231e+00, 9.405672039600000423e-01
2.838704562623159511e+00, 9.356781033900000155e-01
2.838733218026639360e+00, 9.417966283599999988e-01
2.838761874008651098e+00, 9.540966527399999952e-01
2.838790530569212045e+00, 9.658217377800000225e-01
2.838819187708339964e+00, 9.745520923399999536e-01
2.838862174501882940e+00, 9.827629552300000126e-01
2.840295812946115994e+00, 9.991960927499999867e-01
2.841673468780448797e+00, 9.796367332300000008e-01
2.841702184155032285e+00, 9.736679020599999790e-01
2.841730900109964875e+00, 9.710056868199999913e-01
2.841759616645263442e+00, 9.742221686399999969e-01
2.841845769733535310e+00, 9.898661436500000299e-01
2.842980606113116870e+00, 9.798229760800000188e-01
2.843289610903237730e+00, 9.994626032000000215e-01
2.844727725718612543e+00, 9.998787411599999730e-01
2.846167296045807760e+00, 9.991481825300000397e-01
2.847608324095620702e+00, 9.910133310099999981e-01
2.847709250708036599e+00, 9.768423349899999497e-01
2.847738088197063089e+00, 9.783791709900000466e-01
2.849115758405126542e+00, 9.928246475799999970e-01
2.849252877030955755e+00, 9.752410933199999743e-01
2.849281745791852227e+00, 9.633599969599999646e-01
2.849310615137754077e+00, 9.423902571700000230e-01
2.849339485068679068e+00, 9.095225140699999544e-01
2.849368355584644519e+00, 8.854700995900000038e-01
2.849397226685668638e+00, 8.985535230700000264e-01
2.849426098371768745e+00, 9.165294983499999715e-01
2.849454970642963048e+00, 9.226591677300000072e-01
2.849483843499269309e+00, 9.306212412800000111e-01
2.849512716940704848e+00, 9.468757706599999491e-01
2.849541590967288318e+00, 9.626987736900000092e-01
2.849570465579036593e+00, 9.737192489899999526e-01
2.849909786105720766e+00, 9.777618576700000119e-01
2.849938668179885504e+00, 9.676638695999999484e-01
2.849967550839459296e+00, 9.656745768600000224e-01
2.849996434084461683e+00, 9.753451104400000515e-01
2.851022168710183546e+00, 9.994672425099999646e-01
2.852468118291875854e+00, 9.974709426400000245e-01
2.853213354646570554e+00, 9.743076461199999816e-01
2.853242303719135009e+00, 9.648268678500000473e-01
2.853271253379146888e+00, 9.588630138000000525e-01
2.853300203626625287e+00, 9.623877571200000203e-01
2.853329154461586636e+00, 9.715007322900000020e-01
2.853358105884050477e+00, 9.797354294100000249e-01
2.853741767704107257e+00, 9.419680449199999694e-01
2.853770727500413606e+00, 9.376780024899999955e-01
2.854161742286274173e+00, 9.920417264299999927e-01
2.854299347047341673e+00, 9.793547683600000164e-01
2.854328318161450717e+00, 9.727545672599999804e-01
2.854357289863679092e+00, 9.629446908900000102e-01
2.854386262154044562e+00, 9.480943236600000157e-01
2.854415235032564890e+00, 9.262228800399999740e-01
2.854444208499257840e+00, 8.997285980900000535e-01
2.854473182554141619e+00, 8.835327497499999572e-01
2.854502157197233991e+00, 8.936284782500000246e-01
2.854531132428552720e+00, 9.193105531699999888e-01
2.854560108248116457e+00, 9.427502142600000523e-01
2.854589084655942077e+00, 9.589671461500000049e-01
2.854618061652048677e+00, 9.693070600700000039e-01
2.854647039236452688e+00, 9.756688702800000446e-01
2.854676017409173205e+00, 9.792633446699999800e-01
2.854733975519633926e+00, 9.783934179300000089e-01
2.854762955457410545e+00, 9.711434732899999478e-01
2.854791935983574724e+00, 9.596631958500000392e-01
2.854820917098144673e+00, 9.627838570200000223e-01
2.854849898801138153e+00, 9.764038649299999761e-01
2.855154242213155502e+00, 9.677004607800000491e-01
2.855183230684309237e+00, 9.398418190199999689e-01
2.855212219744110769e+00, 9.625620339699999528e-01
2.855821126009317368e+00, 9.782912189600000419e-01
2.855850128023905476e+00, 9.712192093300000550e-01
2.855879130627554385e+00, 9.703229427699999743e-01
2.855908133820280970e+00, 9.759034388399999704e-01
2.856365011822837641e+00, 9.969990464300000355e-01
2.857816387309018324e+00, 9.994531870499999693e-01
2.859269238490137255e+00, 9.988872646599999960e-01
2.859814438595103869e+00, 9.788982637799999997e-01
2.859843521774209307e+00, 9.697843083299999556e-01
2.859872605544849566e+00, 9.584638674600000074e-01
2.859901689907042854e+00, 9.508493475899999492e-01
2.859930774860806935e+00, 9.543263952899999625e-01
2.859959860406160015e+00, 9.651814864800000171e-01
2.859988946543119859e+00, 9.754857596399999498e-01
2.860920015402392380e+00, 9.953323894200000188e-01
2.861050995581801981e+00, 9.763920148400000443e-01
2.861080103917061912e+00, 9.709458201199999694e-01
2.861109212844623606e+00, 9.742425534499999928e-01
2.862463432423239862e+00, 9.982792604500000389e-01
2.863921013562495954e+00, 9.994554469899999960e-01
2.865380079873673047e+00, 9.997372341100000392e-01
2.866679899834420286e+00, 9.765589154099999503e-01
2.866709122819889544e+00, 9.675901328799999535e-01
2.866738346401164428e+00, 9.717561804200000042e-01
2.866884473245255194e+00, 9.783844042899999538e-01
2.866913700401743981e+00, 9.642846410199999996e-01
2.866942928154166736e+00, 9.392793469300000364e-01
2.866972156502539892e+00, 9.301756518199999491e-01
2.867001385446882544e+00, 9.548141445800000238e-01
2.867030614987212456e+00, 9.748148147599999813e-01
2.867096383632129708e+00, 9.908820507900000241e-01
2.868558688040129034e+00, 9.989988187799999642e-01
2.870022484846754818e+00, 9.983265874900000281e-01
2.871487776337841247e+00, 9.849366532700000176e-01
2.871517097429168164e+00, 9.623462001999999460e-01
2.871546419119302751e+00, 9.685350520300000099e-01
2.871575741408264104e+00, 9.741689048299999598e-01
2.871605064296069987e+00, 9.675077243199999844e-01
2.871634387782739495e+00, 9.550312920000000316e-01
2.871663711868290392e+00, 9.373419292400000380e-01
2.871693036552740885e+00, 9.201571083799999773e-01
2.871722361836110071e+00, 9.170838096900000291e-01
2.871751687718415713e+00, 9.314877359000000023e-01
2.871781014199676463e+00, 9.503560535399999676e-01
2.871810341279910084e+00, 9.651445617399999621e-01
2.871839668959135672e+00, 9.751222896400000284e-01
2.872998591610122610e+00, 9.794115147699999913e-01
2.873027943563939868e+00, 9.763317963500000030e-01
2.873057296117511150e+00, 9.702842329999999960e-01
2.873086649270854664e+00, 9.629932496699999955e-01
2.873438933899904679e+00, 9.977013978600000055e-01
2.874907716899741672e+00, 9.998456233500000456e-01
2.876378002229607045e+00, 9.998036627099999851e-01
2.877628927689392047e+00, 9.791719226699999723e-01
2.877658374331475866e+00, 9.734165406800000531e-01
2.877687821576218496e+00, 9.725684941100000147e-01
2.877717269423637703e+00, 9.772704771200000362e-01
2.877952873901579611e+00, 9.923427768700000540e-01
2.879426276387616834e+00, 9.996343037399999520e-01
2.880901188298565341e+00, 9.997852202600000515e-01
2.882377611955106111e+00, 9.998520916399999958e-01
2.883855549682679875e+00, 9.991330714999999696e-01
2.884410167152405613e+00, 9.656807721500000330e-01
2.884439752742939955e+00, 9.519038920900000367e-01
2.884469338940403471e+00, 9.734973908499999773e-01
2.885423819331749851e+00, 9.997349779199999897e-01
2.886904883395342569e+00, 9.997231720200000504e-01
2.887823906920676365e+00, 9.757604188499999776e-01
2.887853562582931577e+00, 9.760382705600000319e-01
2.887979605942864847e+00, 9.795495835699999931e-01
2.888009264803033549e+00, 9.775635507500000099e-01
2.888038924272387842e+00, 9.796231849900000066e-01
2.888528393484534718e+00, 9.988497906700000151e-01
2.890012647186646078e+00, 9.990551096899999983e-01
2.891498427023409867e+00, 9.992901702800000008e-01
2.892985735349832943e+00, 9.995566253300000037e-01
2.894474574525768951e+00, 9.999290433699999925e-01
2.895964946915934757e+00, 9.990192390600000083e-01
2.897456854889916222e+00, 9.999345650900000049e-01
2.898950300822188630e+00, 9.997127663499999484e-01
2.900445287092122015e+00, 9.965608289399999764e-01
2.900759430131770067e+00, 9.723169121600000464e-01
2.900789352065563875e+00, 9.595778157300000055e-01
2.900819274616664778e+00, 9.390510879700000313e-01
2.900849197785093647e+00, 9.118992760399999842e-01
2.900879121570869135e+00, 8.969014106699999545e-01
2.900909045974009892e+00, 9.101296561799999685e-01
2.900938970994535460e+00, 9.293807645399999595e-01
2.900968896632464489e+00, 9.379532521400000267e-01
2.900998822887816964e+00, 9.384619228299999616e-01
2.901028749760610648e+00, 9.419547382799999813e-01
2.901058677250865969e+00, 9.487189961099999902e-01
2.901088605358601580e+00, 9.511505006599999534e-01
2.901118534083836131e+00, 9.504810861500000430e-01
2.901148463426589164e+00, 9.516231116100000165e-01
